,index,fixed_diffs,num_int_sites,sample1,species_id
0,D11-e003Coalescence-mBHI-p5,0,439252,D11-e003Coalescence-mBHI-p5,102896
1,D10-e003Coalescence-mBHI-p3,23,283671,D11-e003Coalescence-mBHI-p5,102896
2,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,22,436992,D11-e003Coalescence-mBHI-p5,102896
3,G8-e003Coalescence-mGAM-p5_S77,7075,520739,D11-e003Coalescence-mBHI-p5,102896
4,H111-e003Coalescence-mGAM-p3_S192,2368,539365,D11-e003Coalescence-mBHI-p5,102896
5,A3-e003Coalescence-mBHI-p7,8374,618984,D11-e003Coalescence-mBHI-p5,102896
6,H8-e003Coalescence-mBHI-p5_S41,55,511891,D11-e003Coalescence-mBHI-p5,102896
7,G8-e003Coalescence-mGAM-p1_S818,6302,458894,D11-e003Coalescence-mBHI-p5,102896
8,B5-e004Assembly-mBHI-p7,6110,607522,D11-e003Coalescence-mBHI-p5,102896
9,C3-e004Assembly-mBHI-p5,3134,236250,D11-e003Coalescence-mBHI-p5,102896
10,Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,7168,568146,D11-e003Coalescence-mBHI-p5,102896
11,Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,2444,200362,D11-e003Coalescence-mBHI-p5,102896
12,E100-e003Coalescence-mGAM-p3_S155,7613,556903,D11-e003Coalescence-mBHI-p5,102896
13,E5-e003Coalescence-mBHI-p7_S100,3982,340303,D11-e003Coalescence-mBHI-p5,102896
14,H2-e003Coalescence-mGAM-p7_S181,6592,560014,D11-e003Coalescence-mBHI-p5,102896
15,E8-e003Coalescence-mBHI-p7_S101,6076,580607,D11-e003Coalescence-mBHI-p5,102896
16,D3-e003Coalescence-mBHI-p5,3091,253054,D11-e003Coalescence-mBHI-p5,102896
17,D2-e003Coalescence-mBHI-p5,6520,548122,D11-e003Coalescence-mBHI-p5,102896
18,Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,32,563226,D11-e003Coalescence-mBHI-p5,102896
19,B5-e003Coalescence-mBHI-p5,3222,270187,D11-e003Coalescence-mBHI-p5,102896
20,D5-e003Coalescence-mBHI-p7,3962,321195,D11-e003Coalescence-mBHI-p5,102896
21,D11-e003Coalescence-mGAM-p1_S779,3295,400889,D11-e003Coalescence-mBHI-p5,102896
22,A2-e003Coalescence-Inoculumn-mGAM,8392,615754,D11-e003Coalescence-mBHI-p5,102896
23,E5-e004Assembly-mGAM-p5,6834,560586,D11-e003Coalescence-mBHI-p5,102896
24,E9-e003Coalescence-mGAM-p1_S824,2983,227779,D11-e003Coalescence-mBHI-p5,102896
25,D8-e003Coalescence-mBHI-p1_S751,4176,362197,D11-e003Coalescence-mBHI-p5,102896
26,A10-e003Coalescence-mBHI-p1_S764,6384,474394,D11-e003Coalescence-mBHI-p5,102896
27,E5-e003Coalescence-mBHI-p5_S4,6426,536581,D11-e003Coalescence-mBHI-p5,102896
28,D10-e003Coalescence-mBHI-p5,1,262103,D11-e003Coalescence-mBHI-p5,102896
29,H111-e003Coalescence-mGAM-p5_S92,2216,557867,D11-e003Coalescence-mBHI-p5,102896
30,C3-e004Assembly-mBHI-p7,7143,594155,D11-e003Coalescence-mBHI-p5,102896
31,H10-e003Coalescence-mBHI-p1_S831,756,202208,D11-e003Coalescence-mBHI-p5,102896
32,B8-e003Coalescence-mBHI-p1_S749,3605,264972,D11-e003Coalescence-mBHI-p5,102896
33,D8-e003Coalescence-mBHI-p5,48,258370,D11-e003Coalescence-mBHI-p5,102896
34,E5-e004Assembly-mGAM-p7,6022,504082,D11-e003Coalescence-mBHI-p5,102896
35,H5-e003Coalescence-mBHI-p1_S807,2771,237168,D11-e003Coalescence-mBHI-p5,102896
36,H3-e003Coalescence-mBHI-p5_S38,4143,346750,D11-e003Coalescence-mBHI-p5,102896
37,H2-e003Coalescence-mBHI-p7_S133,6729,566316,D11-e003Coalescence-mBHI-p5,102896
38,A2-e003Coalescence-mBHI-p7,7771,571815,D11-e003Coalescence-mBHI-p5,102896
