,index,fixed_diffs,num_int_sites,sample1,species_id
0,C9-e003Coalescence-mGAM-p3,0,4236719,C9-e003Coalescence-mGAM-p3,102478
1,D11-e003Coalescence-mBHI-p5,12052,4408317,C9-e003Coalescence-mGAM-p3,102478
2,C9-e003Coalescence-mGAM-p7,18,4234725,C9-e003Coalescence-mGAM-p3,102478
3,C8-e003Coalescence-mGAM-p7,64731,3044115,C9-e003Coalescence-mGAM-p3,102478
4,F3-e004Assembly-epsilon-p3,48262,2175506,C9-e003Coalescence-mGAM-p3,102478
5,B2-e003Coalescence-mBHI-p3,62755,3126251,C9-e003Coalescence-mGAM-p3,102478
6,A8-e003Coalescence-mBHI-p3,63930,2881854,C9-e003Coalescence-mGAM-p3,102478
7,e004-inoculumn-fecal-BD,63761,2803593,C9-e003Coalescence-mGAM-p3,102478
8,A4-e003Coalescence-mBHI-p7,62272,2844470,C9-e003Coalescence-mGAM-p3,102478
9,B9-e003Coalescence-mGAM-p5,8,4217628,C9-e003Coalescence-mGAM-p3,102478
10,A4-e003Coalescence-mBHI-inoculumn-redo,62822,3157063,C9-e003Coalescence-mGAM-p3,102478
11,B3-e003Coalescence-mBHI-p3,68747,2923556,C9-e003Coalescence-mGAM-p3,102478
12,C2-e003Coalescence-mBHI-p5,46608,2154414,C9-e003Coalescence-mGAM-p3,102478
13,B3-e004Assembly-mBHI-p7,64986,2885134,C9-e003Coalescence-mGAM-p3,102478
14,B5-e004Assembly-mBHI-p7,4102,1473488,C9-e003Coalescence-mGAM-p3,102478
15,C4-e003GlycerolRevival-mBHI-p2,7771,2754012,C9-e003Coalescence-mGAM-p3,102478
16,G5-e004Assembly-epsilon-p3,12054,4188823,C9-e003Coalescence-mGAM-p3,102478
17,B2-e003Assembly-mBHI-p5,60411,2728848,C9-e003Coalescence-mGAM-p3,102478
18,C3-e004Assembly-mBHI-p5,62817,2794921,C9-e003Coalescence-mGAM-p3,102478
19,B2-e003Coalescence-mBHI-p5,29826,3296508,C9-e003Coalescence-mGAM-p3,102478
20,B8-e003Assembly-mGAM-p5,60985,2667864,C9-e003Coalescence-mGAM-p3,102478
21,C4-e003Coalescence-mGAM-p7,8825,3206005,C9-e003Coalescence-mGAM-p3,102478
22,e004-inoculumn-fecal-AK,10920,4178306,C9-e003Coalescence-mGAM-p3,102478
23,D3-e004Assembly-mGAM-p7,45200,2062151,C9-e003Coalescence-mGAM-p3,102478
24,C8-e003Assembly-mGAM-p3,66174,2802083,C9-e003Coalescence-mGAM-p3,102478
25,C3-e003Coalescence-mGAM-p3,13,4428207,C9-e003Coalescence-mGAM-p3,102478
26,D4-e004Assembly-mGAM-p5,66087,2908517,C9-e003Coalescence-mGAM-p3,102478
27,D3-e003Coalescence-Inoculumn-mBHI,63131,3915783,C9-e003Coalescence-mGAM-p3,102478
28,C8-e003Assembly-mGAM-p5,45811,2054638,C9-e003Coalescence-mGAM-p3,102478
29,C3-e003Coalescence-mBHI-p7,29,4280151,C9-e003Coalescence-mGAM-p3,102478
30,D11-e003Coalescence-mGAM-p5,11923,4373967,C9-e003Coalescence-mGAM-p3,102478
31,A11-e003Coalescence-mGAM-p7,66762,2799042,C9-e003Coalescence-mGAM-p3,102478
32,C2-e003Coalescence-mGAM-p7,66260,2930974,C9-e003Coalescence-mGAM-p3,102478
33,B11-e003Coalescence-mGAM-p3,33,4328710,C9-e003Coalescence-mGAM-p3,102478
34,B5-e003Assembly-mBHI-p5,22916,2361299,C9-e003Coalescence-mGAM-p3,102478
