,index,fixed_diffs,num_int_sites,sample1,species_id
0,C9-e003Coalescence-mGAM-p3,0,1377375,C9-e003Coalescence-mGAM-p3,100120
1,F111-e003Coalescence-mBHI-p7_S116,105,1329496,C9-e003Coalescence-mGAM-p3,100120
2,C4-e003Coalescence-mBHI-p1_S734,16131,1375317,C9-e003Coalescence-mGAM-p3,100120
3,G8-e003Coalescence-mBHI-p1_S814,21901,1287000,C9-e003Coalescence-mGAM-p3,100120
4,C2-e003Coalescence-mGAM-p1_S722,22659,1329560,C9-e003Coalescence-mGAM-p3,100120
5,Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,77,1385711,C9-e003Coalescence-mGAM-p3,100120
6,E4-e003Coalescence-mBHI-p7_S99,22150,1312936,C9-e003Coalescence-mGAM-p3,100120
7,C9-e003Coalescence-mGAM-p7,4,459033,C9-e003Coalescence-mGAM-p3,100120
8,Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,14581,1408700,C9-e003Coalescence-mGAM-p3,100120
9,B2-e003Coalescence-mBHI-p3,22093,1372813,C9-e003Coalescence-mGAM-p3,100120
10,H5-e003Coalescence-mGAM-p3_S96,21111,1333007,C9-e003Coalescence-mGAM-p3,100120
11,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,45,1349039,C9-e003Coalescence-mGAM-p3,100120
12,A8-e003Coalescence-mBHI-p3,23563,1350958,C9-e003Coalescence-mGAM-p3,100120
13,C2-e003Coalescence-mBHI-p1_S718,22480,1323115,C9-e003Coalescence-mGAM-p3,100120
14,H9-e003Coalescence-mGAM-p3_S190,176,1310569,C9-e003Coalescence-mGAM-p3,100120
15,F5-e003Coalescence-mBHI-p7_S112,21635,1315939,C9-e003Coalescence-mGAM-p3,100120
16,E9-e003Coalescence-mBHI-p5_S6,19016,1332220,C9-e003Coalescence-mGAM-p3,100120
17,G5-e003Coalescence-mGAM-p3_S84,22210,1323504,C9-e003Coalescence-mGAM-p3,100120
18,A4-e003Coalescence-mBHI-p7,23840,1380090,C9-e003Coalescence-mGAM-p3,100120
19,G3-e003Coalescence-mBHI-p3_S34,20103,1281468,C9-e003Coalescence-mGAM-p3,100120
20,G8-e003Coalescence-mGAM-p5_S77,22322,1321913,C9-e003Coalescence-mGAM-p3,100120
21,E4-e003Coalescence-mBHI-p5_S3,22237,1318477,C9-e003Coalescence-mGAM-p3,100120
22,B4-e003Coalescence-mBHI-p5,16132,1235275,C9-e003Coalescence-mGAM-p3,100120
23,A3-e003Coalescence-mBHI-p7,21561,1347193,C9-e003Coalescence-mGAM-p3,100120
24,B9-e003Coalescence-mGAM-p5,4,1386709,C9-e003Coalescence-mGAM-p3,100120
25,E3-e003Coalescence-mGAM-p7_S146,20551,1310846,C9-e003Coalescence-mGAM-p3,100120
26,H8-e003Coalescence-mBHI-p5_S41,22485,1315602,C9-e003Coalescence-mGAM-p3,100120
27,A4-e003Coalescence-mBHI-inoculumn-redo,10184,624561,C9-e003Coalescence-mGAM-p3,100120
28,B3-e003Coalescence-mBHI-p3,21548,1338095,C9-e003Coalescence-mGAM-p3,100120
29,D4-e003Coalescence-mBHI-p5,22973,1353162,C9-e003Coalescence-mGAM-p3,100120
30,C2-e003Coalescence-mBHI-p5,23387,1352847,C9-e003Coalescence-mGAM-p3,100120
31,C5-e003Coalescence-mGAM-p1_S746,21440,1344206,C9-e003Coalescence-mGAM-p3,100120
32,Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,22616,1319505,C9-e003Coalescence-mGAM-p3,100120
33,B3-e004Assembly-mBHI-p7,21806,1374327,C9-e003Coalescence-mGAM-p3,100120
34,D4-e003Coalescence-mBHI-p3,22040,1351842,C9-e003Coalescence-mGAM-p3,100120
35,C4-e003GlycerolRevival-mBHI-p2,18780,1304630,C9-e003Coalescence-mGAM-p3,100120
36,H2-e003Coalescence-mGAM-p3_S93,14817,1394758,C9-e003Coalescence-mGAM-p3,100120
37,Assembly-G11-D9-ACPP-mGAM-3_S702,45,1342536,C9-e003Coalescence-mGAM-p3,100120
38,Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,22434,1326530,C9-e003Coalescence-mGAM-p3,100120
39,G8-e003Coalescence-mGAM-p7_S173,20353,1284742,C9-e003Coalescence-mGAM-p3,100120
40,G2-e003Coalescence-mBHI-p5_S25,22069,1314239,C9-e003Coalescence-mGAM-p3,100120
41,A4-e003Coalescence-mBHI-p1_S732,22562,1326085,C9-e003Coalescence-mGAM-p3,100120
42,C3-e004Assembly-mBHI-p5,21538,1361415,C9-e003Coalescence-mGAM-p3,100120
43,F2-e003Coalescence-mGAM-p5_S61,17083,1186645,C9-e003Coalescence-mGAM-p3,100120
44,B2-e003Coalescence-mBHI-p5,23016,1367079,C9-e003Coalescence-mGAM-p3,100120
45,B8-e003Assembly-mGAM-p5,18650,1274070,C9-e003Coalescence-mGAM-p3,100120
46,G9-e003Coalescence-mGAM-p3_S178,46,1355568,C9-e003Coalescence-mGAM-p3,100120
47,Assembly-G7-C3-ACPP-mBHI-3_S698,47,1342552,C9-e003Coalescence-mGAM-p3,100120
48,F9-e003Coalescence-mGAM-p5_S66,72,1327015,C9-e003Coalescence-mGAM-p3,100120
49,Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,22600,1328715,C9-e003Coalescence-mGAM-p3,100120
50,Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,22287,1327445,C9-e003Coalescence-mGAM-p3,100120
