,index,fixed_diffs,comparisons,sample1,species_id
0,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0,2035704,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
1,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,0,2024087,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
2,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,0,2034296,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
3,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0,2040330,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
4,A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,0,1620471,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
5,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,1,2041622,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
6,A_E1_A2_AA_AA_mBHI_mGAM_2_S49,6771,1796181,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
7,A_E9_A2_AA_AA_mBHI_mGAM_4_S57,5439,1520065,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
8,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,0,1989650,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
9,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,0,1793355,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
10,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0,2030284,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
11,A_G3_C4_AE_AE_mBHI_mGAM_2_S75,0,2028418,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
12,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,0,1531188,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
13,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0,2027955,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
14,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,0,1408286,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
15,A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,0,1315399,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
16,B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,1,1023172,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
17,B_A7_E10_AE_AA_mGAM_mBHI_2_S103,0,2039466,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
18,B_A11_A10_AE_AA_mGAM_mBHI_4_S107,0,2037886,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
19,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0,2017684,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
20,B_C3_G4_AE_AE_mBHI_mBHI_2_S123,0,1327268,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
21,B_C5_G8_AA_AE_mGAM_mBHI_2_S125,0,1677924,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,101611
