,index,fixed_diffs,num_int_sites,sample1,species_id
0,C12-e003Coalescence-mBHI-p3,0.0,1808497,C12-e003Coalescence-mBHI-p3,103439
1,C9-e003Coalescence-mGAM-p3,4.0,1938167,C12-e003Coalescence-mBHI-p3,103439
2,C4-e003Coalescence-mBHI-p1_S734,13.0,1932168,C12-e003Coalescence-mBHI-p3,103439
3,G8-e003Coalescence-mBHI-p1_S814,12.0,1928412,C12-e003Coalescence-mBHI-p3,103439
4,C2-e003Coalescence-mGAM-p1_S722,13.0,1939396,C12-e003Coalescence-mBHI-p3,103439
5,C11-e003Coalescence-mBHI-p3,4.0,1899212,C12-e003Coalescence-mBHI-p3,103439
6,E4-e003Coalescence-mBHI-p7_S99,3540.0,1907340,C12-e003Coalescence-mBHI-p3,103439
7,C9-e003Coalescence-mGAM-p7,4.0,1936493,C12-e003Coalescence-mBHI-p3,103439
8,Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,13.0,1940518,C12-e003Coalescence-mBHI-p3,103439
9,C8-e003Coalescence-mGAM-p7,5.0,1939540,C12-e003Coalescence-mBHI-p3,103439
10,D10-e003Coalescence-mBHI-p3,4.0,1929557,C12-e003Coalescence-mBHI-p3,103439
11,F3-e004Assembly-epsilon-p3,9024.0,1624052,C12-e003Coalescence-mBHI-p3,103439
12,B2-e003Coalescence-mBHI-p3,3.0,1919749,C12-e003Coalescence-mBHI-p3,103439
13,Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,12.0,1940247,C12-e003Coalescence-mBHI-p3,103439
14,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,11.0,1935829,C12-e003Coalescence-mBHI-p3,103439
15,C2-e003Coalescence-mBHI-p1_S718,31.0,1523410,C12-e003Coalescence-mBHI-p3,103439
16,F5-e003Coalescence-mBHI-p7_S112,13.0,1915823,C12-e003Coalescence-mBHI-p3,103439
17,G5-e003Coalescence-mGAM-p3_S84,11.0,1934412,C12-e003Coalescence-mBHI-p3,103439
18,A4-e003Coalescence-mBHI-p7,2226.0,1936651,C12-e003Coalescence-mBHI-p3,103439
19,G3-e003Coalescence-mBHI-p3_S34,10.0,1926684,C12-e003Coalescence-mBHI-p3,103439
20,A10-e003Coalescence-mGAM-p1_S768,11.0,1915390,C12-e003Coalescence-mBHI-p3,103439
21,G8-e003Coalescence-mGAM-p5_S77,11.0,1935840,C12-e003Coalescence-mBHI-p3,103439
22,E4-e003Coalescence-mBHI-p5_S3,37.0,1945046,C12-e003Coalescence-mBHI-p3,103439
23,E3-e003Coalescence-mGAM-p7_S146,9.0,1933344,C12-e003Coalescence-mBHI-p3,103439
24,A4-e003Coalescence-mBHI-inoculumn-redo,8.0,1914922,C12-e003Coalescence-mBHI-p3,103439
25,G8-e003Coalescence-mGAM-p1_S818,12.0,1916231,C12-e003Coalescence-mBHI-p3,103439
26,B3-e003Coalescence-mBHI-p3,5.0,1943155,C12-e003Coalescence-mBHI-p3,103439
27,D4-e003Coalescence-mBHI-p5,1.0,1884052,C12-e003Coalescence-mBHI-p3,103439
28,G111-e003Coalescence-mGAM-p3_S180,8.0,1929525,C12-e003Coalescence-mBHI-p3,103439
29,C2-e003Coalescence-mBHI-p5,61.0,1872234,C12-e003Coalescence-mBHI-p3,103439
30,C5-e003Coalescence-mGAM-p1_S746,13.0,1929810,C12-e003Coalescence-mBHI-p3,103439
31,Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,13.0,1941343,C12-e003Coalescence-mBHI-p3,103439
32,B3-e004Assembly-mBHI-p7,10495.0,1887900,C12-e003Coalescence-mBHI-p3,103439
33,B5-e004Assembly-mBHI-p7,9331.0,1907041,C12-e003Coalescence-mBHI-p3,103439
34,D4-e003Coalescence-mBHI-p3,6.0,1875999,C12-e003Coalescence-mBHI-p3,103439
35,C4-e003GlycerolRevival-mBHI-p2,5.0,1934838,C12-e003Coalescence-mBHI-p3,103439
36,G100-e003Coalescence-mGAM-p5_S79,11.0,1926626,C12-e003Coalescence-mBHI-p3,103439
37,G5-e004Assembly-epsilon-p3,4828.0,962900,C12-e003Coalescence-mBHI-p3,103439
38,C5-e004Assembly-mBHI-p3,7890.0,1616461,C12-e003Coalescence-mBHI-p3,103439
39,Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,15.0,1922152,C12-e003Coalescence-mBHI-p3,103439
40,D10-e003Assembly-mGAM-p5,4.0,1782225,C12-e003Coalescence-mBHI-p3,103439
41,G8-e003Coalescence-mGAM-p7_S173,11.0,1938141,C12-e003Coalescence-mBHI-p3,103439
42,G2-e003Coalescence-mBHI-p5_S25,14.0,1917548,C12-e003Coalescence-mBHI-p3,103439
43,A4-e003Coalescence-mBHI-p1_S732,12.0,1934228,C12-e003Coalescence-mBHI-p3,103439
44,C3-e004Assembly-mBHI-p5,10142.0,1837000,C12-e003Coalescence-mBHI-p3,103439
45,F2-e003Coalescence-mGAM-p5_S61,10.0,1936712,C12-e003Coalescence-mBHI-p3,103439
46,B2-e003Coalescence-mBHI-p5,11.0,1886024,C12-e003Coalescence-mBHI-p3,103439
47,G9-e003Coalescence-mGAM-p3_S178,8.0,1938452,C12-e003Coalescence-mBHI-p3,103439
48,Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,15.0,1939046,C12-e003Coalescence-mBHI-p3,103439
49,C4-e003Coalescence-mGAM-p7,4.0,1927640,C12-e003Coalescence-mBHI-p3,103439
50,F100-e003Coalescence-mGAM-p5_S67,6.0,1862702,C12-e003Coalescence-mBHI-p3,103439
51,D3-e004Assembly-mGAM-p7,10419.0,1867426,C12-e003Coalescence-mBHI-p3,103439
52,Assembly-G8-C4-AE-mBHI-3_S699,13.0,1939761,C12-e003Coalescence-mBHI-p3,103439
53,F10-e003Coalescence-mGAM-p1_S833,13.0,1925023,C12-e003Coalescence-mBHI-p3,103439
54,C3-e003Coalescence-mGAM-p3,4.0,1939457,C12-e003Coalescence-mBHI-p3,103439
55,E100-e003Coalescence-mGAM-p3_S155,10.0,1929824,C12-e003Coalescence-mBHI-p3,103439
56,B3-e003Coalescence-mGAM-p1_S729,9.0,1938430,C12-e003Coalescence-mBHI-p3,103439
57,G4-e003Coalescence-mBHI-p5_S27,11.0,1937050,C12-e003Coalescence-mBHI-p3,103439
58,B4-e003Assembly-mBHI-p5,146.0,1897635,C12-e003Coalescence-mBHI-p3,103439
59,H4-e003Coalescence-mGAM-p1_S803,13.0,1938820,C12-e003Coalescence-mBHI-p3,103439
60,D3-e003Coalescence-Inoculumn-mBHI,5.0,1938772,C12-e003Coalescence-mBHI-p3,103439
61,C3-e003Coalescence-mBHI-p7,5.0,1939536,C12-e003Coalescence-mBHI-p3,103439
62,H4-e003Coalescence-mBHI-p7_S135,14.0,1940273,C12-e003Coalescence-mBHI-p3,103439
63,G4-e003Coalescence-mGAM-p1_S802,31.0,1480466,C12-e003Coalescence-mBHI-p3,103439
64,E8-e003Coalescence-mBHI-p7_S101,18.0,1614317,C12-e003Coalescence-mBHI-p3,103439
65,B10-e003Assembly-mGAM-p5,4.0,1848454,C12-e003Coalescence-mBHI-p3,103439
