,0
A_A1_A2_AA_AA_mBHI_mBHI_2_S1,0.00031981630772427293
A_A3_A4_AE_AA_mBHI_mBHI_2_S3,0.005164523817651347
A_A5_A8_AA_AA_mGAM_mBHI_2_S5,0.00031127435721845236
A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0.001328736785243091
A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0.0037088529750175236
A_A12_A5_AF_AA_mBHI_mBHI_4_S12,0.005191490746919709
A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0.005841349991847466
A_C3_C4_AE_AE_mBHI_mBHI_2_S27,0.005509624175669608
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0.006699387777626291
A_C5_C8_AA_AE_mGAM_mBHI_2_S29,0.0011676156354631334
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0.007847247723476322
A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0.005870291704393257
A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,0.006136633292894441
A_C11_C4_AE_AE_mBHI_mBHI_4_S35,0.005107769978397969
A_D1_D2_AA_AF_mBHI_mBHI_2_S37,0.004626380025883341
A_D4_D5_AF_AF_mBHI_mBHI_2_S40,0.003968878572638248
A_D5_D8_AA_AF_mGAM_mBHI_2_S41,0.001212683569248779
A_D8_D11_AF_AF_mGAM_mBHI_2_S44,0.0008563948842946633
A_D9_D2_AA_AF_mBHI_mBHI_4_S45,0.004416046720255267
A_E1_A2_AA_AA_mBHI_mGAM_2_S49,0.0003482748185626231
A_E5_A8_AA_AA_mGAM_mGAM_2_S53,0.000770369752662665
A_E8_A11_AF_AA_mGAM_mGAM_2_S56,0.003025183467868865
A_E9_A2_AA_AA_mBHI_mGAM_4_S57,0.0008376047483366308
A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0.005776882220013159
A_G3_C4_AE_AE_mBHI_mGAM_2_S75,0.0036948799867675135
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,0.0036767745160947458
A_H5_D8_AA_AF_mGAM_mGAM_2_S89,0.0028703274962114836
A_H8_D11_AF_AF_mGAM_mGAM_2_S92,0.0033021345941483603
A_H9_D2_AA_AF_mBHI_mGAM_4_S93,0.004317820296099052
B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,0.00462002763913193
B_A4_E5_AF_AA_mBHI_mBHI_2_S100,0.004466391330682091
B_A5_E8_AA_AA_mGAM_mBHI_2_S101,0.0002659137740156688
B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,0.0010111818977861858
B_A7_E10_AE_AA_mGAM_mBHI_2_S103,0.0009239386203231226
B_A9_A8_AA_AA_mGAM_mBHI_4_S105,0.0008188661832506167
B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,0.0003592559812113652
B_A11_A10_AE_AA_mGAM_mBHI_4_S107,0.0005236165280997127
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,0.0012876061752499772
B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0.0057407197798562265
B_C3_G4_AE_AE_mBHI_mBHI_2_S123,0.004104603993957228
B_C5_G8_AA_AE_mGAM_mBHI_2_S125,0.0013937864838214258
B_C7_G10_AE_AE_mGAM_mBHI_2_S127,0.006165206772881552
B_C9_C8_AA_AE_mGAM_mBHI_4_S129,0.0021562443687023524
B_C11_C10_AE_AE_mGAM_mBHI_4_S131,0.0006376608107143109
B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0.006896451871036456
B_D7_H10_AE_AF_mGAM_mBHI_2_S139,0.00636802197961063
B_D8_H11_AF_AF_mGAM_mBHI_2_S140,0.001821927399664118
B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,0.0037970560419510395
B_D11_D10_AE_AF_mGAM_mBHI_4_S143,0.004832202787782901
B_E7_E10_AE_AA_mGAM_mGAM_2_S151,0.0019329332346085075
B_E8_E11_AF_AA_mGAM_mGAM_2_S152,0.0031365593509962045
B_G1_G2_AA_AE_mBHI_mGAM_2_S169,0.005535242334175339
B_G7_G10_AE_AE_mGAM_mGAM_2_S175,0.0044712398087833165
B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,0.006455587921797608
B_H4_H5_AF_AF_mBHI_mGAM_2_S184,0.0038049958127092985
B_H5_H8_AA_AF_mGAM_mGAM_2_S185,0.001719481583447251
C_A1_A2_AA_AA_mBHI_mBHI_6_S193,0.0012155349548430257
C_A5_A8_AA_AA_mGAM_mBHI_6_S197,0.001044751978811803
C_A7_A10_AE_AA_mGAM_mBHI_6_S199,0.0035641900771124758
C_A9_E2_AA_AA_mBHI_mBHI_4_S201,0.00029961220278216496
C_A11_E4_AE_AA_mBHI_mBHI_4_S203,0.0042008600749453414
C_C3_C4_AE_AE_mBHI_mBHI_6_S219,0.004856371331027632
C_C5_C8_AA_AE_mGAM_mBHI_6_S221,0.004791682294974178
C_C7_C10_AE_AE_mGAM_mBHI_6_S223,0.00010022719296248819
C_C8_C11_AF_AE_mGAM_mBHI_6_S224,0.006533998399216042
C_C9_G2_AA_AE_mBHI_mBHI_4_S225,0.005389953260329482
C_C11_G4_AE_AE_mBHI_mBHI_4_S227,0.004069757693801645
C_D5_D8_AA_AF_mGAM_mBHI_6_S233,0.0010119812697935908
C_D7_D10_AE_AF_mGAM_mBHI_6_S235,0.003828122498542807
C_D8_D11_AF_AF_mGAM_mBHI_6_S236,0.0006905460866031156
C_D11_H4_AE_AF_mBHI_mBHI_4_S239,0.006609014962026998
C_E5_A8_AA_AA_mGAM_mGAM_6_S245,0.00028514118017393614
C_E9_E2_AA_AA_mBHI_mGAM_4_S249,0.0005404982489435879
C_E11_E4_AE_AA_mBHI_mGAM_4_S251,0.0034007794016868986
C_H7_D10_AE_AF_mGAM_mGAM_6_S283,0.007372885640998832
C_H8_D11_AF_AF_mGAM_mGAM_6_S284,0.0026742623013470863
C_H12_H5_AF_AF_mBHI_mGAM_4_S288,0.0020784910233456423
D_A4_A5_AF_AA_mBHI_mBHI_6_S292,0.004968962727326637
D_A6_A9_ACPP_AA_mGAM_mBHI_6_S294,0.0004677704102200537
D_A7_A10_AE_AA_mGAM_mBHI_6_S295,0.004872007164219455
D_A8_A11_AF_AA_mGAM_mBHI_6_S296,0.0005441307001941867
D_A9_E8_AA_AA_mGAM_mBHI_4_S297,0.00022954407158695783
D_A11_E10_AE_AA_mGAM_mBHI_4_S299,0.003932986439317286
D_A12_E11_AF_AA_mGAM_mBHI_4_S300,0.0008525792562163838
D_C3_C4_AE_AE_mBHI_mBHI_6_S315,0.0033453316698077488
D_C5_C8_AA_AE_mGAM_mBHI_6_S317,0.00048281831521781863
D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318,0.0006192388433579294
D_C7_C10_AE_AE_mGAM_mBHI_6_S319,0.005712999437253798
D_C8_C11_AF_AE_mGAM_mBHI_6_S320,0.0042945595854019135
D_C9_G8_AA_AE_mGAM_mBHI_4_S321,0.00029380542735573366
D_C11_G10_AE_AE_mGAM_mBHI_4_S323,0.005992595198305865
D_C12_G11_AF_AE_mGAM_mBHI_4_S324,0.005334984704315284
D_D5_D8_AA_AF_mGAM_mBHI_6_S329,0.0015823064314930847
D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,0.006878222025535646
D_D7_D10_AE_AF_mGAM_mBHI_6_S331,0.0029463121119640543
D_D8_D11_AF_AF_mGAM_mBHI_6_S332,0.0008338339714961964
D_D11_H10_AE_AF_mGAM_mBHI_4_S335,0.0046594372743257485
D_E9_E8_AA_AA_mGAM_mGAM_4_S345,0.00043169045917162356
D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,0.004550769560541854
D_G8_C11_AF_AE_mGAM_mGAM_6_S368,0.00597561004331125
D_G12_G11_AF_AE_mGAM_mGAM_4_S372,0.006680608457886541
D_H4_D5_AF_AF_mBHI_mGAM_6_S376,0.0025724695953034263
D_H5_D8_AA_AF_mGAM_mGAM_6_S377,0.003313165527369717
D11-e003Coalescence-mBHI-p5,0.0017377446335497756
D10-e003Coalescence-mBHI-p3,0.007577160232719467
B2-e003Coalescence-mBHI-p3,0.004870986723641111
A8-e003Coalescence-mBHI-p3,0.0005554865494219107
A3-e003Coalescence-mBHI-p7,0.0002870872385047361
C3-e003Coalescence-mGAM-p3,0.004235488092292869
B8-e003Coalescence-mBHI-p5,0.000929081983969399
B11-e003Coalescence-mGAM-p3,0.005626171530951001
C2-e003Coalescence-mBHI-p3,0.006091835631405532
D10-e003Coalescence-mBHI-p5,0.006199486135970011
C8-e003Coalescence-mBHI-p7,0.004367835868416896
D8-e003Coalescence-mBHI-p5,0.0030456319226372704
A2-e003Coalescence-mBHI-p7,0.0005335065102439527
A10-e003Coalescence-mBHI-p5,0.002492795446483022
A8-e003Coalescence-mBHI-p7,0.0003638149508087436
C4-e003Coalescence-mGAM-p3,0.004818430986217727
A9-e003Coalescence-mBHI-p3,0.0005117112503884321
C3-e003Coalescence-mBHI-p5,0.006426532782232598
A9-e003Coalescence-mBHI-p5,0.0014603851529812167
A8-e003Coalescence-mBHI-p5,0.0007873532659822488
A10-e003Coalescence-mBHI-p7,0.004126653090523065
C10-e003Coalescence-mBHI-p7,0.00015003953744567824
B9-e003Coalescence-mBHI-p5,0.005266656200806255
C11-e003Coalescence-mBHI-p5,0.007564315614548055
A9-e003Coalescence-mBHI-p7,0.0004081550138584486
B9-e003Coalescence-mBHI-p7,0.003420218868745417
A2-e003Coalescence-mBHI-p3,0.0008036957322092161
A2-e003Coalescence-mBHI-p5,0.0005921381878034753
C10-e003Coalescence-mBHI-p5,0.0004315406234974037
C8-e003Coalescence-mBHI-p5,0.0033078147596241085
B8-e003Coalescence-mBHI-p7,0.001047578109323871
B11-e003Coalescence-mBHI-p3,0.0035153085349311475
C4-e003Coalescence-mBHI-p5,0.005703724697867891
A11-e003Coalescence-mBHI-p3,0.001619784685197057
C10-e003Coalescence-mGAM-p7,0.006117131382921041
C10-e003Coalescence-mBHI-p3,0.0011416354377502117
F8-e003Coalescence-mBHI-p3_S117,0.004970467954399436
F9-e003Coalescence-mBHI-p5_S18,0.0038351315604552606
G4-e003Coalescence-mBHI-p5_S27,0.001790290320451565
E8-e003Coalescence-mBHI-p5_S5,0.0005708782174612719
E9-e003Coalescence-mBHI-p5_S6,0.0013061312146355115
H111-e003Coalescence-mBHI-p3_S144,0.0014689874362437609
G111-e003Coalescence-mBHI-p5_S32,0.0033160674902802797
H2-e003Coalescence-mGAM-p7_S181,0.004715583154021168
E5-e003Coalescence-mBHI-p7_S100,0.003867030689286937
E100-e003Coalescence-mBHI-p7_S103,0.0019188313255381183
E9-e003Coalescence-mBHI-p7_S102,0.0007781257281190605
E111-e003Coalescence-mBHI-p5_S8,0.002523543260741613
H100-e003Coalescence-mBHI-p5_S43,0.004531313428676007
H8-e003Coalescence-mBHI-p7_S137,0.001638966133286342
E2-e003Coalescence-mBHI-p5_S1,0.0003370801273024689
E2-e003Coalescence-mBHI-p3_S9,0.0005301256925398183
G8-e003Coalescence-mGAM-p5_S77,0.0011740609037164736
G100-e003Coalescence-mBHI-p5_S31,0.0056089165859593264
E111-e003Coalescence-mBHI-p3_S108,0.00280861445103888
G3-e003Coalescence-mBHI-p5_S26,0.007070714253545431
G4-e003Coalescence-mBHI-p3_S35,0.0030170899547436506
H8-e003Coalescence-mBHI-p5_S41,0.0018134508256410292
E100-e003Coalescence-mBHI-p5_S7,0.004662201958334674
E2-e003Coalescence-mBHI-p7_S97,0.0008160293751340414
F3-e003Coalescence-mBHI-p3_S22,0.0032184345568403096
G3-e003Coalescence-mBHI-p7_S122,0.005942303125395061
G4-e003Coalescence-mGAM-p5_S75,0.005501042433449666
G8-e003Coalescence-mBHI-p3_S129,0.00040433225160416717
F3-e003Coalescence-mBHI-p5_S14,0.0035802522707188674
G4-e003Coalescence-mBHI-p7_S123,0.004713604011908734
G3-e003Coalescence-mGAM-p3_S82,0.005813339470336679
F8-e003Coalescence-mBHI-p7_S113,0.0013973015383615174
G8-e003Coalescence-mBHI-p7_S125,0.0009539009967610679
H111-e003Coalescence-mBHI-p5_S44,0.0015327844337713974
E111-e003Coalescence-mBHI-p7_S104,0.0004071496463217355
E2-e003Coalescence-mGAM-p3_S57,0.001031630480039674
F2-e003Coalescence-mBHI-p5_S13,0.004575437118387893
F4-e003Coalescence-mBHI-p3_S23,0.006544855438664404
H4-e003Coalescence-mBHI-p5_S39,0.006036242095590262
F4-e003Coalescence-mGAM-p3_S71,0.003349882966172452
H100-e003Coalescence-mBHI-p7_S139,0.004554729292705501
G8-e003Coalescence-mBHI-p5_S29,0.0003707573921758437
H9-e003Coalescence-mBHI-p5_S42,0.0034653118113644843
E8-e003Coalescence-mBHI-p3_S105,0.00022810892237482523
E8-e003Coalescence-mGAM-p7_S149,0.0005488691770316545
F111-e003Coalescence-mBHI-p7_S116,0.0029225710337053975
H8-e003Coalescence-mGAM-p7_S185,0.0031874845494538786
F8-e003Coalescence-mBHI-p5_S17,0.0008449834444336899
G100-e003Coalescence-mBHI-p7_S127,0.0037734432525302107
A4-e003Coalescence-mBHI-inoculumn-redo,0.006284437939799382
D3-e003Coalescence-Inoculumn-mBHI,0.006566449514582072
C4-e003Coalescence-mBHI-inoculumn-redo,0.006303587495755013
A2-e003Coalescence-Inoculumn-mGAM,0.0009370385915871064
C5-e003Coalescence-mBHI-inoculumn-redo,0.008025511858604483
B2-e003Coalescence-Inoculumn-mGAM,0.002244318055204494
A2-e003Coalescence-Inoculumn-mBHI,0.0003509390693896822
D5-e003Coalescence-Inoculumn-mBHI,0.0037433907776333
A5-e003Coalescence-mBHI-inoculumn-redo,0.0018283346874615172
D4-e003Coalescence-Inoculumn-mBHI,0.0083830330289472
D2-e003Coalescence-Inoculumn-mBHI,0.003611576445656594
C2-e003Coalescence-mBHI-inoculumn-redo,0.005709024290690942
A5-e003Coalescence-Inoculumn-mGAM,0.004694709246531534
C3-e003Coalescence-mBHI-inoculumn-redo,0.007845542850265848
A2-e003Coalescence-mBHI-inoculumn-redo,0.0003292875015468123
B4-e003Coalescence-Inoculumn-mBHI,0.007649754955976031
D2-e003Coalescence-Inoculumn-mGAM,0.004578789779279371
A4-e003Coalescence-Inoculumn-mGAM,0.003007307559103148
A5-e003Coalescence-Inoculumn-mBHI,0.003050441774663935
B8-e003Coalescence-mBHI-p1_S749,0.0019507659803720333
E11-e003Coalescence-mGAM-p1_S840,0.002642007926023778
A3-e003Coalescence-mBHI-p1_S724,0.004713800898568296
A8-e003Coalescence-mBHI-p1_S748,0.0003418143805786896
C2-e003Coalescence-mGAM-p1_S722,0.005971066140596496
G2-e003Coalescence-mGAM-p1_S786,0.00589055305932625
G3-e003Coalescence-mBHI-p1_S790,0.006987561508548
B2-e003Coalescence-mBHI-p1_S717,0.004897590485522022
A4-e003Coalescence-mBHI-p1_S732,0.005226045370172844
F2-e003Coalescence-mBHI-p1_S781,0.004411540421922652
B3-e003Coalescence-mBHI-p1_S725,0.0030701840428900926
C4-e003Coalescence-mGAM-p1_S738,0.004576895670446035
H8-e003Coalescence-mBHI-p1_S815,0.0018286020669638842
D8-e003Coalescence-mBHI-p1_S751,0.002634024041386937
E8-e003Coalescence-mBHI-p1_S812,0.0002204980547557437
E2-e003Coalescence-mGAM-p1_S784,0.0007151212764215299
D4-e003Coalescence-mGAM-p1_S739,0.005391582332664807
A4-e003Coalescence-mGAM-p1_S736,0.005944444881379533
G2-e003Coalescence-mBHI-p1_S782,0.005243598327171814
D8-e003Coalescence-mGAM-p1_S755,0.0029594127706106116
B4-e003Coalescence-mBHI-p1_S733,0.0070838073777378645
A9-e003Coalescence-mBHI-p1_S756,0.0010204725697749001
H11-e003Coalescence-mBHI-p1_S839,0.001729107681066764
B9-e003Coalescence-mBHI-p1_S757,0.006416065031667171
G4-e003Coalescence-mBHI-p1_S798,0.004703633685709277
C3-e003Coalescence-mBHI-p1_S726,0.006941249917855031
H5-e003Coalescence-mBHI-p1_S807,0.0034768768740318983
B4-e003Coalescence-mGAM-p1_S737,0.004867342520566762
E11-e003Coalescence-mBHI-p1_S836,0.0010692572926363744
H8-e003Coalescence-mGAM-p1_S819,0.0023662187554633137
A10-e003Coalescence-mBHI-p1_S764,0.0010485428635468566
A11-e003Coalescence-mBHI-p1_S772,0.0018578666575935672
E10-e003Coalescence-mBHI-p1_S828,0.0006476789256279839
Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,0.00046653247421326715
Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,0.0010722298641236004
Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,0.005931582822886771
Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,0.006375697693122999
Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,0.004937668709284406
Coalescence-E1-B8-AA-ACPP-mGAM-mBHI-3_S668,0.0004967441582815921
Coalescence-A12-D11-AF-AF-mGAM-mBHI-7_S631,0.0003947877889100061
Coalescence-C12-B11-ACPP-AF-mGAM-mGAM-5_S655,0.005556512946579657
Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,0.00018694204587704018
Coalescence-D12-B4-ACPP-AE-mBHI-mGAM-3_S667,0.004938370656553345
Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,0.0010267053757852035
Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,0.007982108806230724
Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,0.004887846623112303
Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689,0.0032134229048432048
Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,0.0051170849595133265
Coalescence-D11-B3-ACPP-ACPP-mBHI-mGAM-3_S666,0.002375917347590805
Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654,0.0031770100282340844
Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623,0.006128241429995119
Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,0.007802317805349849
Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682,0.003365589448931217
Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,0.005457595875789187
B2-e003Assembly-mBHI-p3,0.0007514457727651721
B4-e003Assembly-mBHI-p5,0.006943768552071312
C11-e003Assembly-mGAM-p5,0.005546202051173089
C3-e003GlycerolRevival-mBHI-p2,0.000845423711398925
D2-e003Assembly-mBHI-p3,0.0011976137639414606
D2-e003Assembly-mBHI-p5,0.0004583872126944962
D3-e003Assembly-mBHI-p5,0.0028404182797831154
Assembly-G7-C3-ACPP-mBHI-3_S698,0.0014373976553845524
Assembly-G9-C9-ACPP-mGAM-3_S700,0.0023419718990311976
Assembly-G2-B3-ACPP-mBHI-3_S693,0.0013165184793870496
Assembly-G6-C2-AA-mBHI-3_S697,0.00028106897215562053
C_B1_e003Assembly_6_S205,0.0003886168134635724
C_B5_e003Assembly_6_S209,0.0006653250316001928
C_B9_e003Assembly_4_S213,0.0005462889303314974
C_B11_e003Assembly_4_S215,0.0071813672040360425
C_F8_e003Assembly_6_S260,0.0057515235997630315
D_B2_e003Assembly_S302,0.0019767711622988063
D_B4_e003Assembly_S304,0.0035740701768191894
D_B9_e003Assembly_S309,0.00042270968489102406
D_F2_e003Assembly_S350,0.0031205276448988345
D_F4_e003Assembly_S352,0.004301123560262423
D_F5_e003Assembly_S353,0.0006196714306043867
D_F9_e003Assembly_S357,0.0006013363796448497
D_F10_e003Assembly_S358,0.0033536525660449244
C_A2_e003Assembly_S194,0.0011461254438460973
C_A10_E3_ACPP_AA_mBHI_mBHI_4_S202,0.0008132737044869809
C_C2_e003Assembly_S218,0.007558285956614353
C_C6_e003Assembly_S222,0.006022572032718365
C_C10_G3_ACPP_AE_mBHI_mBHI_4_S226,0.005730028661803929
C_D2_e003Assembly_S230,0.004811744457086888
C_E2_e003Assembly_S242,0.00043418236337671763
C_E6_e003Assembly_S246,0.00036395925814170025
C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,0.00022817208997597728
C_H2_e003Assembly_S278,0.005940373608621863
