,index,fixed_diffs,comparisons,sample1,species_id
0,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0,1378204,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
1,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,3318,1863769,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
2,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,3413,1907803,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
3,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,1286,1761953,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
4,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,1501,2000615,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
5,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,3473,1945885,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
6,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,35,1962035,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
7,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,1937,1989758,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
8,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,3495,1903163,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
9,A_E4_A5_AF_AA_mBHI_mGAM_2_S52,1925,1961363,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
10,A_E5_A8_AA_AA_mGAM_mGAM_2_S53,38,1844403,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
11,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,1884,1992995,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
12,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,3512,1943026,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
13,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,3503,1945880,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
14,A_E12_A5_AF_AA_mBHI_mGAM_4_S60,1968,1983676,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
15,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,3495,1949034,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
16,A_G3_C4_AE_AE_mBHI_mGAM_2_S75,3486,1945956,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
17,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,1242,2008523,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
18,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,3493,1947433,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
19,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,1205,2049483,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
20,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,3488,1947225,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
21,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,3373,1914905,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
22,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,1958,1986372,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
23,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,1181,2070428,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
24,A_H4_D5_AF_AF_mBHI_mGAM_2_S88,1950,1988257,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
25,A_H5_D8_AA_AF_mGAM_mGAM_2_S89,1805,1977543,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
26,A_H8_D11_AF_AF_mGAM_mGAM_2_S92,1939,1990672,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
27,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,1944,1989841,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
28,A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,1485,1995842,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
29,A_H11_D4_AE_AF_mBHI_mGAM_4_S95,1115,1828416,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
30,A_H12_D5_AF_AF_mBHI_mGAM_4_S96,1956,1989153,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
31,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,30,1702850,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
32,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,3037,1742260,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
33,B_C11_C10_AE_AE_mGAM_mBHI_4_S131,2905,1681632,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
34,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,2235,1417590,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
35,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,3079,1954098,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
36,B_D8_H11_AF_AF_mGAM_mBHI_2_S140,1025,1069799,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
37,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,2996,1744507,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
38,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,3466,1897191,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
39,B_E3_E4_AE_AA_mBHI_mGAM_2_S147,3412,1880755,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
40,B_E4_E5_AF_AA_mBHI_mGAM_2_S148,1931,1985261,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
41,B_E5_E8_AA_AA_mGAM_mGAM_2_S149,33,1476734,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
42,B_E7_E10_AE_AA_mGAM_mGAM_2_S151,3525,1949293,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
43,B_E8_E11_AF_AA_mGAM_mGAM_2_S152,1717,1992298,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
44,B_E11_A10_AE_AA_mGAM_mGAM_4_S155,3345,1890648,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
45,B_E12_A11_AF_AA_mGAM_mGAM_4_S156,1861,1987573,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
46,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,3529,1952505,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
47,B_G3_G4_AE_AE_mBHI_mGAM_2_S171,2938,1720198,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
48,B_G4_G5_AF_AE_mBHI_mGAM_2_S172,1093,1551822,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
49,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,3522,1948621,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
50,B_G8_G11_AF_AE_mGAM_mGAM_2_S176,1271,2043930,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
51,B_G9_C8_AA_AE_mGAM_mGAM_4_S177,3479,1897913,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
52,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,3470,1940927,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
53,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,1163,1101787,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
54,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,1189,2012565,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
55,B_H3_H4_AE_AF_mBHI_mGAM_2_S183,1272,1548230,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
56,B_H4_H5_AF_AF_mBHI_mGAM_2_S184,1944,1990721,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
57,B_H5_H8_AA_AF_mGAM_mGAM_2_S185,1420,1997657,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
58,B_H7_H10_AE_AF_mGAM_mGAM_2_S187,1219,2058549,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
59,B_H8_H11_AF_AF_mGAM_mGAM_2_S188,1909,1978855,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
60,B_H9_D8_AA_AF_mGAM_mGAM_4_S189,1651,1971585,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
61,C_C3_C4_AE_AE_mBHI_mBHI_6_S219,3480,1938332,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
62,C_C5_C8_AA_AE_mGAM_mBHI_6_S221,675,1707154,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
63,C_C7_C10_AE_AE_mGAM_mBHI_6_S223,3467,1922704,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
64,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,3460,1925227,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
65,C_C11_G4_AE_AE_mBHI_mBHI_4_S227,3509,1946215,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
66,C_D5_D8_AA_AF_mGAM_mBHI_6_S233,22,1409830,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
67,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,3412,1925443,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
68,C_D8_D11_AF_AF_mGAM_mBHI_6_S236,1926,1949336,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
69,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,2264,1348350,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
70,C_E4_A5_AF_AA_mBHI_mGAM_6_S244,1966,1990543,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
71,C_E5_A8_AA_AA_mGAM_mGAM_6_S245,47,1958604,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
72,C_E7_A10_AE_AA_mGAM_mGAM_6_S247,3526,1950615,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
73,C_E8_A11_AF_AA_mGAM_mGAM_6_S248,1749,1997998,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
74,C_E11_E4_AE_AA_mBHI_mGAM_4_S251,3486,1946732,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
75,C_G3_C4_AE_AE_mBHI_mGAM_6_S267,3339,1847911,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
76,C_G4_C5_AF_AE_mBHI_mGAM_6_S268,943,1157757,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
77,C_G5_C8_AA_AE_mGAM_mGAM_6_S269,3067,1753943,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
78,C_G7_C10_AE_AE_mGAM_mGAM_6_S271,3399,1907903,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
79,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,2213,1892432,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
80,C_G11_G4_AE_AE_mBHI_mGAM_4_S275,3406,1919608,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
81,C_G12_G5_AF_AE_mBHI_mGAM_4_S276,1447,1694817,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
82,C_H3_D4_AE_AF_mBHI_mGAM_6_S279,1576,1738535,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
83,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,1947,1986997,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
84,C_H5_D8_AA_AF_mGAM_mGAM_6_S281,1200,1873116,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
85,C_H7_D10_AE_AF_mGAM_mGAM_6_S283,3097,1952878,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
86,C_H8_D11_AF_AF_mGAM_mGAM_6_S284,1948,1982905,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
87,C_H9_H2_AA_AF_mBHI_mGAM_4_S285,1913,1960669,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
88,C_H11_H4_AE_AF_mBHI_mGAM_4_S287,1451,1980374,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
89,C_H12_H5_AF_AF_mBHI_mGAM_4_S288,1949,1991795,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
90,D_A8_A11_AF_AA_mGAM_mBHI_6_S296,45,1947830,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
91,D_A12_E11_AF_AA_mGAM_mBHI_4_S300,35,1818224,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
92,D_C3_C4_AE_AE_mBHI_mBHI_6_S315,3501,1940414,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
93,D_C6_C9_ACPP_AE_mGAM_mBHI_6_S318,3494,1948498,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
94,D_C7_C10_AE_AE_mGAM_mBHI_6_S319,3548,1930926,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
95,D_C8_C11_AF_AE_mGAM_mBHI_6_S320,3483,1929107,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
96,D_C11_G10_AE_AE_mGAM_mBHI_4_S323,3481,1942132,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
97,D_C12_G11_AF_AE_mGAM_mBHI_4_S324,3480,1934197,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
98,D_D5_D8_AA_AF_mGAM_mBHI_6_S329,11,981693,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
99,D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,2482,1610663,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
100,D_D7_D10_AE_AF_mGAM_mBHI_6_S331,3447,1900620,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
101,D_D8_D11_AF_AF_mGAM_mBHI_6_S332,2004,1980097,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
102,D_D11_H10_AE_AF_mGAM_mBHI_4_S335,3523,1922556,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
103,D_E3_A4_AE_AA_mBHI_mGAM_6_S339,3325,1875392,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
104,D_E4_A5_AF_AA_mBHI_mGAM_6_S340,1955,1993559,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
105,D_E5_A8_AA_AA_mGAM_mGAM_6_S341,19,1288695,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
106,D_E6_A9_ACPP_AA_mGAM_mGAM_6_S342,3507,1946526,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
107,D_E7_A10_AE_AA_mGAM_mGAM_6_S343,3522,1947848,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
108,D_E8_A11_AF_AA_mGAM_mGAM_6_S344,1858,1993837,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
109,D_E9_E8_AA_AA_mGAM_mGAM_4_S345,42,1957384,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
110,D_E11_E10_AE_AA_mGAM_mGAM_4_S347,3510,1947904,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
111,D_E12_E11_AF_AA_mGAM_mGAM_4_S348,1918,1998462,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
112,D_G1_C2_AA_AE_mBHI_mGAM_6_S361,3486,1949234,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
113,D_G3_C4_AE_AE_mBHI_mGAM_6_S363,3513,1946316,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
114,D_G4_C5_AF_AE_mBHI_mGAM_6_S364,1401,1489232,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
115,D_G5_C8_AA_AE_mGAM_mGAM_6_S365,3475,1927300,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
116,D_G6_C9_ACPP_AE_mGAM_mGAM_6_S366,3497,1950051,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
117,D_G7_C10_AE_AE_mGAM_mGAM_6_S367,3517,1944557,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
118,D_G8_C11_AF_AE_mGAM_mGAM_6_S368,2648,1958876,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
119,D_G9_G8_AA_AE_mGAM_mGAM_4_S369,3484,1937996,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
120,D_G11_G10_AE_AE_mGAM_mGAM_4_S371,3453,1937063,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
121,D_G12_G11_AF_AE_mGAM_mGAM_4_S372,1907,1964536,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
122,D_H1_D2_AA_AF_mBHI_mGAM_6_S373,1959,1979863,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
123,D_H3_D4_AE_AF_mBHI_mGAM_6_S375,1981,1991403,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101294
