,0
A_A1_A2_AA_AA_mBHI_mBHI_2_S1,0.125
A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0.167
A_A12_A5_AF_AA_mBHI_mBHI_4_S12,0.22199999999999998
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0.167
A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0.136
A_D9_D2_AA_AF_mBHI_mBHI_4_S45,0.2
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,0.19999999999999996
A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0.15400000000000003
A_H1_D2_AA_AF_mBHI_mGAM_2_S85,0.167
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,0.2
A_H9_D2_AA_AF_mBHI_mGAM_4_S93,0.167
B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0.33299999999999996
C_A9_E2_AA_AA_mBHI_mBHI_4_S201,0.137
C_A11_E4_AE_AA_mBHI_mBHI_4_S203,0.143
C_E9_E2_AA_AA_mBHI_mGAM_4_S249,0.143
C_G11_G4_AE_AE_mBHI_mGAM_4_S275,0.133
D_A4_A5_AF_AA_mBHI_mBHI_6_S292,0.22699999999999998
D_E1_A2_AA_AA_mBHI_mGAM_6_S337,0.167
D_E4_A5_AF_AA_mBHI_mGAM_6_S340,0.14300000000000002
D_G3_C4_AE_AE_mBHI_mGAM_6_S363,0.143
D_H3_D4_AE_AF_mBHI_mGAM_6_S375,0.2
C4-e003Coalescence-mGAM-p7,0.167
C3-e003Coalescence-mGAM-p3,0.167
B4-e003Coalescence-mGAM-p5,0.167
D4-e003Coalescence-mGAM-p5,0.2
A2-e003Coalescence-mBHI-p7,0.167
C4-e003Coalescence-mGAM-p3,0.2
C5-e003Coalescence-mGAM-p3,0.143
D2-e003Coalescence-mGAM-p5,0.2
C3-e003Coalescence-mGAM-p7,0.167
C5-e003Coalescence-mBHI-p7,0.167
A2-e003Coalescence-mBHI-p5,0.167
H4-e003Coalescence-mGAM-p7_S183,0.263
H2-e003Coalescence-mGAM-p7_S181,0.17600000000000005
E2-e003Coalescence-mBHI-p5_S1,0.143
E2-e003Coalescence-mBHI-p3_S9,0.143
G5-e003Coalescence-mGAM-p3_S84,0.167
E5-e003Coalescence-mGAM-p7_S148,0.15400000000000003
G4-e003Coalescence-mGAM-p3_S83,0.125
G3-e003Coalescence-mGAM-p3_S82,0.125
G3-e003Coalescence-mGAM-p5_S74,0.143
F4-e003Coalescence-mGAM-p7_S159,0.143
A4-e003Coalescence-mBHI-inoculumn-redo,0.23099999999999998
D3-e003Coalescence-Inoculumn-mBHI,0.222
C5-e003Coalescence-mBHI-inoculumn-redo,0.22199999999999998
A2-e003Coalescence-Inoculumn-mBHI,0.125
D5-e003Coalescence-Inoculumn-mBHI,0.16700000000000004
A5-e003Coalescence-mBHI-inoculumn-redo,0.182
D2-e003Coalescence-Inoculumn-mBHI,0.182
C2-e003Coalescence-mBHI-inoculumn-redo,0.231
C3-e003Coalescence-mBHI-inoculumn-redo,0.33299999999999996
A2-e003Coalescence-mBHI-inoculumn-redo,0.133
A5-e003Coalescence-Inoculumn-mBHI,0.16700000000000004
C4-e003Coalescence-mGAM-p1_S738,0.125
D4-e003Coalescence-mGAM-p1_S739,0.15400000000000003
F4-e003Coalescence-mGAM-p1_S801,0.143
B4-e003Coalescence-mGAM-p1_S737,0.125
Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,0.125
Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,0.167
Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,0.25
Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,0.18200000000000005
Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,0.143
e003-inoculumn-fecal-AC,0.269
e003-inoculumn-fecal-AE,0.28600000000000003
e003-inoculumn-fecal-AF,0.267
e003-inoculumn-fecal-inoculumn,0.267
Assembly-G7-C3-ACPP-mBHI-3_S698,0.167
D_F4_e003Assembly_S352,0.2
C_C2_e003Assembly_S218,0.133
