,index,fixed_diffs,num_int_sites,sample1,species_id
0,C12-e003Coalescence-mBHI-p3,0,4796602,C12-e003Coalescence-mBHI-p3,100196
1,C9-e003Coalescence-mGAM-p3,11512,4663477,C12-e003Coalescence-mBHI-p3,100196
2,B5-e004Assembly-mBHI-p3,31876,4496830,C12-e003Coalescence-mBHI-p3,100196
3,C11-e003Coalescence-mBHI-p3,2031,4798190,C12-e003Coalescence-mBHI-p3,100196
4,D11-e003Coalescence-mBHI-p5,139,4797346,C12-e003Coalescence-mBHI-p3,100196
5,C9-e003Coalescence-mGAM-p7,35192,4485883,C12-e003Coalescence-mBHI-p3,100196
6,C8-e003Coalescence-mGAM-p7,16835,4493091,C12-e003Coalescence-mBHI-p3,100196
7,D10-e003Coalescence-mBHI-p3,2844,4807550,C12-e003Coalescence-mBHI-p3,100196
8,F3-e004Assembly-epsilon-p3,33518,3948935,C12-e003Coalescence-mBHI-p3,100196
9,B2-e003Coalescence-mBHI-p3,5457,2364460,C12-e003Coalescence-mBHI-p3,100196
10,A8-e003Coalescence-mBHI-p3,23061,4760850,C12-e003Coalescence-mBHI-p3,100196
11,A4-e003Coalescence-mBHI-p7,32980,4423200,C12-e003Coalescence-mBHI-p3,100196
12,B9-e003Coalescence-mGAM-p5,133,4801252,C12-e003Coalescence-mBHI-p3,100196
13,A4-e003Coalescence-mBHI-inoculumn-redo,38207,4521971,C12-e003Coalescence-mBHI-p3,100196
14,B3-e003Coalescence-mBHI-p3,34376,4556741,C12-e003Coalescence-mBHI-p3,100196
15,D4-e003Coalescence-mBHI-p5,8804,4786370,C12-e003Coalescence-mBHI-p3,100196
16,C2-e003Coalescence-mBHI-p5,20441,2841811,C12-e003Coalescence-mBHI-p3,100196
17,B3-e004Assembly-mBHI-p7,35818,4182536,C12-e003Coalescence-mBHI-p3,100196
18,B5-e004Assembly-mBHI-p7,35120,4480783,C12-e003Coalescence-mBHI-p3,100196
19,D4-e003Coalescence-mBHI-p3,12012,4617118,C12-e003Coalescence-mBHI-p3,100196
20,C4-e003GlycerolRevival-mBHI-p2,34068,4586888,C12-e003Coalescence-mBHI-p3,100196
21,C5-e004Assembly-mBHI-p3,34938,4406818,C12-e003Coalescence-mBHI-p3,100196
22,D10-e003Assembly-mGAM-p5,32601,4278442,C12-e003Coalescence-mBHI-p3,100196
23,C3-e004Assembly-mBHI-p5,35522,4168642,C12-e003Coalescence-mBHI-p3,100196
24,B8-e003Assembly-mGAM-p5,22664,4706865,C12-e003Coalescence-mBHI-p3,100196
25,F4-e004Assembly-epsilon-p5,17601,3649081,C12-e003Coalescence-mBHI-p3,100196
26,C4-e003Coalescence-mGAM-p7,18008,4686808,C12-e003Coalescence-mBHI-p3,100196
27,B12-e003Coalescence-mBHI-p3,1508,4692421,C12-e003Coalescence-mBHI-p3,100196
28,D3-e004Assembly-mGAM-p7,35701,4159375,C12-e003Coalescence-mBHI-p3,100196
29,C8-e003Assembly-mGAM-p3,22367,4659132,C12-e003Coalescence-mBHI-p3,100196
30,C3-e003Coalescence-mGAM-p3,18115,4606628,C12-e003Coalescence-mBHI-p3,100196
31,B4-e003Assembly-mBHI-p5,37706,4475807,C12-e003Coalescence-mBHI-p3,100196
32,D4-e004Assembly-mGAM-p5,23352,4812030,C12-e003Coalescence-mBHI-p3,100196
33,D3-e003Coalescence-Inoculumn-mBHI,9690,4760636,C12-e003Coalescence-mBHI-p3,100196
34,C8-e003Assembly-mGAM-p5,19871,4188305,C12-e003Coalescence-mBHI-p3,100196
35,C3-e003Coalescence-mBHI-p7,37443,4529499,C12-e003Coalescence-mBHI-p3,100196
36,D11-e003Coalescence-mGAM-p5,355,4784374,C12-e003Coalescence-mBHI-p3,100196
37,A11-e003Coalescence-mGAM-p7,784,4807724,C12-e003Coalescence-mBHI-p3,100196
38,B8-e003Coalescence-mBHI-p5,21,4794790,C12-e003Coalescence-mBHI-p3,100196
39,B10-e003Assembly-mGAM-p5,27512,4308958,C12-e003Coalescence-mBHI-p3,100196
40,C2-e003Coalescence-mGAM-p7,38111,4478112,C12-e003Coalescence-mBHI-p3,100196
41,D3-e003Coalescence-mBHI-p5,7327,4877837,C12-e003Coalescence-mBHI-p3,100196
42,B11-e003Coalescence-mGAM-p3,10,4798320,C12-e003Coalescence-mBHI-p3,100196
43,C4-e003Coalescence-mBHI-inoculumn-redo,38514,4516150,C12-e003Coalescence-mBHI-p3,100196
44,B5-e003Assembly-mBHI-p5,6884,4806302,C12-e003Coalescence-mBHI-p3,100196
45,D2-e003Coalescence-mBHI-p5,5482,4698787,C12-e003Coalescence-mBHI-p3,100196
46,D8-e003Assembly-mGAM-p5,22361,4683187,C12-e003Coalescence-mBHI-p3,100196
47,D5-e003Coalescence-mGAM-p5,10790,4704866,C12-e003Coalescence-mBHI-p3,100196
48,B5-e003Coalescence-mBHI-p5,7465,4912351,C12-e003Coalescence-mBHI-p3,100196
49,D5-e003Coalescence-mBHI-p7,832,4815092,C12-e003Coalescence-mBHI-p3,100196
50,C9-e003Coalescence-mBHI-p5,8229,4854901,C12-e003Coalescence-mBHI-p3,100196
51,A10-e003Coalescence-mBHI-p3,18102,4581301,C12-e003Coalescence-mBHI-p3,100196
52,A5-e003Coalescence-mGAM-p3,8042,4804133,C12-e003Coalescence-mBHI-p3,100196
53,A2-e003Coalescence-Inoculumn-mGAM,22861,4739234,C12-e003Coalescence-mBHI-p3,100196
54,E5-e004Assembly-mGAM-p5,36440,4448773,C12-e003Coalescence-mBHI-p3,100196
55,D8-e003Coalescence-mGAM-p5,177,4841865,C12-e003Coalescence-mBHI-p3,100196
56,A12-e003Coalescence-mGAM-p3,6936,4738397,C12-e003Coalescence-mBHI-p3,100196
57,C2-e003Coalescence-mBHI-p3,20067,4322105,C12-e003Coalescence-mBHI-p3,100196
58,C4-e004Assembly-mBHI-p5,23237,4773305,C12-e003Coalescence-mBHI-p3,100196
59,D9-e003Coalescence-mGAM-p7,12952,4278823,C12-e003Coalescence-mBHI-p3,100196
60,D4-e003Coalescence-mBHI-p7,14726,4775773,C12-e003Coalescence-mBHI-p3,100196
61,D8-e003Assembly-mGAM-p3,21960,4581106,C12-e003Coalescence-mBHI-p3,100196
62,E4-e004Assembly-mGAM-p7,23259,4788857,C12-e003Coalescence-mBHI-p3,100196
63,E3-e004Assembly-mGAM-p3,35611,4167922,C12-e003Coalescence-mBHI-p3,100196
64,B10-e003Coalescence-mGAM-p3,17364,4527058,C12-e003Coalescence-mBHI-p3,100196
65,A9-e003Coalescence-mGAM-p7,13,4831024,C12-e003Coalescence-mBHI-p3,100196
66,D5-e004Assembly-mGAM-p5,31439,4421776,C12-e003Coalescence-mBHI-p3,100196
67,B5-e003Coalescence-Inoculumn-mGAM,20,4773129,C12-e003Coalescence-mBHI-p3,100196
68,D10-e003Coalescence-mBHI-p5,3914,4812238,C12-e003Coalescence-mBHI-p3,100196
69,D5-e003Coalescence-mBHI-p3,7965,4802199,C12-e003Coalescence-mBHI-p3,100196
70,C5-e003Coalescence-mBHI-p3,34620,4487361,C12-e003Coalescence-mBHI-p3,100196
