,0
A_A1_A2_AA_AA_mBHI_mBHI_2_S1,0.375
A_A4_A5_AF_AA_mBHI_mBHI_2_S4,0.333
A_A5_A8_AA_AA_mGAM_mBHI_2_S5,0.25
A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0.364
A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0.355
A_A12_A5_AF_AA_mBHI_mBHI_4_S12,0.309
A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0.31899999999999995
A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,0.375
A_C3_C4_AE_AE_mBHI_mBHI_2_S27,0.41800000000000004
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0.31200000000000006
A_C5_C8_AA_AE_mGAM_mBHI_2_S29,0.352
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0.336
A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0.306
A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,0.34
A_C11_C4_AE_AE_mBHI_mBHI_4_S35,0.246
A_C12_C5_AF_AE_mBHI_mBHI_4_S36,0.301
A_D1_D2_AA_AF_mBHI_mBHI_2_S37,0.28900000000000003
A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,0.35
A_D3_D4_AE_AF_mBHI_mBHI_2_S39,0.31000000000000005
A_D4_D5_AF_AF_mBHI_mBHI_2_S40,0.41900000000000004
A_D5_D8_AA_AF_mGAM_mBHI_2_S41,0.343
A_D8_D11_AF_AF_mGAM_mBHI_2_S44,0.28400000000000003
A_D9_D2_AA_AF_mBHI_mBHI_4_S45,0.30000000000000004
A_D11_D4_AE_AF_mBHI_mBHI_4_S47,0.296
A_D12_D5_AF_AF_mBHI_mBHI_4_S48,0.381
A_E1_A2_AA_AA_mBHI_mGAM_2_S49,0.326
A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,0.30000000000000004
A_E3_A4_AE_AA_mBHI_mGAM_2_S51,0.403
A_E4_A5_AF_AA_mBHI_mGAM_2_S52,0.28700000000000003
A_E5_A8_AA_AA_mGAM_mGAM_2_S53,0.346
A_E8_A11_AF_AA_mGAM_mGAM_2_S56,0.34099999999999997
A_E9_A2_AA_AA_mBHI_mGAM_4_S57,0.2985
A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,0.267
A_E11_A4_AE_AA_mBHI_mGAM_4_S59,0.339
A_E12_A5_AF_AA_mBHI_mGAM_4_S60,0.368
A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0.42900000000000005
A_G2_C3_ACPP_AE_mBHI_mGAM_2_S74,0.29300000000000004
A_G3_C4_AE_AE_mBHI_mGAM_2_S75,0.31100000000000005
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,0.248
A_G5_C8_AA_AE_mGAM_mGAM_2_S77,0.349
A_G8_C11_AF_AE_mGAM_mGAM_2_S80,0.276
A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0.256
A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,0.333
A_H1_D2_AA_AF_mBHI_mGAM_2_S85,0.31599999999999995
A_H2_D3_ACPP_AF_mBHI_mGAM_2_S86,0.333
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,0.258
A_H4_D5_AF_AF_mBHI_mGAM_2_S88,0.261
A_H5_D8_AA_AF_mGAM_mGAM_2_S89,0.333
A_H8_D11_AF_AF_mGAM_mGAM_2_S92,0.28900000000000003
A_H9_D2_AA_AF_mBHI_mGAM_4_S93,0.355
A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,0.33799999999999997
A_H11_D4_AE_AF_mBHI_mGAM_4_S95,0.273
A_H12_D5_AF_AF_mBHI_mGAM_4_S96,0.39
B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,0.30800000000000005
B_A4_E5_AF_AA_mBHI_mBHI_2_S100,0.356
B_A5_E8_AA_AA_mGAM_mBHI_2_S101,0.259
B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,0.333
B_A7_E10_AE_AA_mGAM_mBHI_2_S103,0.341
B_A8_E11_AF_AA_mGAM_mBHI_2_S104,0.333
B_A9_A8_AA_AA_mGAM_mBHI_4_S105,0.28600000000000003
B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,0.269
B_A11_A10_AE_AA_mGAM_mBHI_4_S107,0.33299999999999996
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,0.293
B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0.33299999999999996
B_C3_G4_AE_AE_mBHI_mBHI_2_S123,0.357
B_C4_G5_AF_AE_mBHI_mBHI_2_S124,0.318
B_C5_G8_AA_AE_mGAM_mBHI_2_S125,0.333
