,index,fixed_diffs,comparisons,sample1,species_id
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0,693080,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
1,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,0,863067,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
2,A_E5_A8_AA_AA_mGAM_mGAM_2_S53,8096,875784,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
3,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,404,948550,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
4,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,8127,883000,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
5,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,0,862039,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
6,A_H5_D8_AA_AF_mGAM_mGAM_2_S89,326,923127,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
7,A_H8_D11_AF_AF_mGAM_mGAM_2_S92,0,859235,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
8,B_C8_G11_AF_AE_mGAM_mBHI_2_S128,0,814036,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
9,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0,859297,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
10,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,0,858335,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
11,B_D8_H11_AF_AF_mGAM_mBHI_2_S140,0,846437,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
12,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,0,853349,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
13,B_D12_D11_AF_AF_mGAM_mBHI_4_S144,0,830953,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
14,B_E5_E8_AA_AA_mGAM_mGAM_2_S149,8115,876900,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
15,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,7698,892908,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
16,B_E7_E10_AE_AA_mGAM_mGAM_2_S151,8164,883108,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
17,B_E8_E11_AF_AA_mGAM_mGAM_2_S152,268,983188,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
18,B_G8_G11_AF_AE_mGAM_mGAM_2_S176,0,842566,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
19,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,0,825705,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
20,B_H5_H8_AA_AF_mGAM_mGAM_2_S185,919,977973,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
21,B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,30,814529,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
22,B_H7_H10_AE_AF_mGAM_mGAM_2_S187,0,850134,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
23,B_H8_H11_AF_AF_mGAM_mGAM_2_S188,0,841330,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
24,B_H11_D10_AE_AF_mGAM_mGAM_4_S191,0,816034,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
25,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,0,843519,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
26,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,0,875967,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
27,C_D8_D11_AF_AF_mGAM_mBHI_6_S236,0,895134,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
28,C_E5_A8_AA_AA_mGAM_mGAM_6_S245,8340,894218,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
29,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,0,804619,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
30,C_H7_D10_AE_AF_mGAM_mGAM_6_S283,0,840590,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
31,C_H8_D11_AF_AF_mGAM_mGAM_6_S284,0,801091,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
32,D_C8_C11_AF_AE_mGAM_mBHI_6_S320,1,847409,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
33,D_C12_G11_AF_AE_mGAM_mBHI_4_S324,0,877987,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
34,D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,0,889113,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
35,D_D7_D10_AE_AF_mGAM_mBHI_6_S331,0,863380,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
36,D_D8_D11_AF_AF_mGAM_mBHI_6_S332,0,883980,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
37,D_D11_H10_AE_AF_mGAM_mBHI_4_S335,0,881025,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
38,D_D12_H11_AF_AF_mGAM_mBHI_4_S336,0,894636,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
39,D_E5_A8_AA_AA_mGAM_mGAM_6_S341,8149,885023,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
40,D_E6_A9_ACPP_AA_mGAM_mGAM_6_S342,5843,635778,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
41,D_E9_E8_AA_AA_mGAM_mGAM_4_S345,8420,903156,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
42,D_E12_E11_AF_AA_mGAM_mGAM_4_S348,10,470451,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
43,D_G8_C11_AF_AE_mGAM_mGAM_6_S368,0,884794,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
44,D_G9_G8_AA_AE_mGAM_mGAM_4_S369,6141,655751,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
45,D_G12_G11_AF_AE_mGAM_mGAM_4_S372,0,851181,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
46,D_H8_D11_AF_AF_mGAM_mGAM_6_S380,0,861500,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
47,D_H11_H10_AE_AF_mGAM_mGAM_4_S383,0,852500,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
48,C9-e003Coalescence-mGAM-p3,1102,592741,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
49,C11-e003Coalescence-mBHI-p3,26,848698,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
50,D11-e003Coalescence-mBHI-p5,29,857654,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
51,D10-e003Coalescence-mBHI-p3,29,874014,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
52,B9-e003Coalescence-mGAM-p5,1623,855181,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
53,D11-e003Coalescence-mGAM-p5,15,748759,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
54,B11-e003Coalescence-mGAM-p3,32,866566,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
55,D9-e003Coalescence-mGAM-p7,27,846257,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
56,D10-e003Coalescence-mBHI-p5,29,874227,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
57,D10-e003Coalescence-mGAM-p5,29,848761,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,103117
